total_baggage,total_cargo,total_mnc,total_mail,departure_airport,combined,timestamp
1755.00,0.00,75.00,0.00,DUB,2024-05_MN_1089.0_1.0,2024-04-30 10:07:15
,,,,JFK,2024-05_MN_1104.0_1.0,2024-04-30 10:11:35
0.00,0.00,0.00,0.00,JFK,2024-05_MN_1104.0_1.0,2024-04-30 10:11:35
,,,,DUB,2024-05_MN_1105.0_1.0,2024-04-30 10:12:39
3675.00,0.00,75.00,0.00,DUB,2024-05_MN_1105.0_1.0,2024-04-30 10:12:39
,,,,DUB,2024-05_MN_1061.0_1.0,2024-04-30 10:13:39
2520.00,0.00,150.00,0.00,DUB,2024-05_MN_1061.0_1.0,2024-04-30 10:13:39
,,,,DUB,2024-05_MN_1053.0_1.0,2024-04-30 10:24:31
0.00,0.00,150.00,0.00,DUB,2024-05_MN_1053.0_1.0,2024-04-30 10:24:31
,,,,DUB,2024-05_MN_1053.0_1.0,2024-04-30 10:26:20
3150.00,0.00,150.00,0.00,DUB,2024-05_MN_1053.0_1.0,2024-04-30 10:26:20
,,,,DUB,2024-05_MN_1069.0_1.0,2024-04-30 10:46:11
,,,,DUB,2024-05_MN_1123.0_1.0,2024-04-30 10:45:21
2970.00,0.00,75.00,0.00,DUB,2024-05_MN_1123.0_1.0,2024-04-30 10:45:21
2280.00,0.00,0.00,0.00,DUB,2024-05_MN_1069.0_1.0,2024-04-30 10:46:11
,,,,DUB,2024-05_MN_1069.0_1.0,2024-04-30 10:48:28
2280.00,0.00,150.00,0.00,DUB,2024-05_MN_1069.0_1.0,2024-04-30 10:48:28
,,,,DUB,2024-05_MN_1107.0_1.0,2024-04-30 10:57:44
,,,,DUB,2024-05_MN_1125.0_1.0,2024-04-30 10:55:25
0.00,0.00,75.00,0.00,DUB,2024-05_MN_1125.0_1.0,2024-04-30 10:55:25
,,,,DUB,2024-05_MN_1107.0_1.0,2024-04-30 10:57:23
3825.00,0.00,0.00,0.00,DUB,2024-05_MN_1107.0_1.0,2024-04-30 10:57:23
3825.00,0.00,75.00,0.00,DUB,2024-05_MN_1107.0_1.0,2024-04-30 10:57:44
,,,,DUB,2024-05_MN_1137.0_1.0,2024-04-30 11:00:53
2700.00,0.00,75.00,0.00,DUB,2024-05_MN_1137.0_1.0,2024-04-30 11:00:53
,,,,DUB,2024-05_MN_1450.0_1.0,2024-04-30 15:46:08
1820.00,0.00,176.00,0.00,DUB,2024-05_MN_1450.0_1.0,2024-04-30 15:46:08
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 16:31:00
3510.00,0.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 16:31:00
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 16:30:40
3510.00,0.00,0.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 16:30:40
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 16:25:10
3630.00,0.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 16:25:10
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 16:25:22
3630.00,0.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 16:25:22
,,,,SFO,2024-05_MN_1060.0_1.0,2024-04-30 16:27:19
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 16:25:56
2325.00,0.00,0.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 16:25:56
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 16:26:26
2325.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 16:26:26
3225.00,0.00,0.00,0.00,SFO,2024-05_MN_1060.0_1.0,2024-04-30 16:27:19
,,,,SFO,2024-05_MN_1060.0_1.0,2024-04-30 16:27:37
3225.00,0.00,75.00,0.00,SFO,2024-05_MN_1060.0_1.0,2024-04-30 16:27:37
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 16:28:35
1830.00,0.00,0.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 16:28:35
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 16:29:04
1830.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 16:29:04
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 16:31:39
2565.00,0.00,0.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 16:31:39
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 16:32:31
3120.00,0.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 16:32:31
,,,,LAX,2024-05_MN_1068.0_1.0,2024-04-30 16:33:21
3360.00,0.00,75.00,0.00,LAX,2024-05_MN_1068.0_1.0,2024-04-30 16:33:21
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 16:31:55
2565.00,0.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 16:31:55
,,,,LAX,2024-05_MN_1068.0_1.0,2024-04-30 16:33:06
3360.00,0.00,0.00,0.00,LAX,2024-05_MN_1068.0_1.0,2024-04-30 16:33:06
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 16:34:05
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 16:34:05
,,,,DUB,2024-05_MN_1432.0_1.0,2024-04-30 17:34:36
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1432.0_1.0,2024-04-30 17:34:36
,,,,DUB,2024-05_MN_1428.0_1.0,2024-04-30 17:36:38
2223.00,0.00,0.00,0.00,DUB,2024-05_MN_1428.0_1.0,2024-04-30 17:36:38
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 17:50:21
2565.00,0.00,435.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 17:50:21
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 18:54:13
2565.00,0.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 18:54:13
,,,,DUB,2024-05_MN_1152.0_1.0,2024-04-30 20:00:42
1872.00,217.00,0.00,0.00,DUB,2024-05_MN_1152.0_1.0,2024-04-30 20:00:42
,,,,DUB,2024-05_MN_1332.0_1.0,2024-04-30 20:35:37
988.00,104.00,0.00,0.00,DUB,2024-05_MN_1332.0_1.0,2024-04-30 20:35:37
,,,,DUB,2024-05_MN_1580.0_1.0,2024-04-30 20:19:57
3640.00,113.00,0.00,0.00,DUB,2024-05_MN_1580.0_1.0,2024-04-30 20:19:57
,,,,DUB,2024-05_MN_1550.0_1.0,2024-04-30 20:32:31
1365.00,0.00,502.00,0.00,DUB,2024-05_MN_1550.0_1.0,2024-04-30 20:32:31
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 21:04:33
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 21:04:33
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 21:24:03
2850.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 21:24:03
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 21:24:12
2850.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 21:24:12
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 21:28:18
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 21:28:18
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 21:28:47
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 21:28:47
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:58:53
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:58:53
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:45:33
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:45:33
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:44:04
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:44:04
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:44:45
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:44:45
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:45:13
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:45:13
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:48:10
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:48:10
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:48:31
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:48:31
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:46:21
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:46:21
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:47:45
3630.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:47:46
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:21:38
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:21:38
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:53:25
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:53:25
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:57:28
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:57:28
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:57:48
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:57:48
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:58:46
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:57:41
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:57:41
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:57:58
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:57:58
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:58:46
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:59:00
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 21:59:00
,,,,SFO,2024-05_MN_1060.0_1.0,2024-04-30 22:33:49
3225.00,2944.00,75.00,0.00,SFO,2024-05_MN_1060.0_1.0,2024-04-30 22:33:49
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:25:22
3120.00,5028.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:25:22
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:25:29
3120.00,5028.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:25:29
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:23:46
3120.00,1730.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:23:46
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:24:19
3120.00,3190.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:24:19
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:25:06
3120.00,4980.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:25:06
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:24:54
3120.00,4705.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:24:54
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:28:48
3630.00,5028.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:28:48
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:30:59
3630.00,5263.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:30:59
,,,,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:31:20
3630.00,5903.00,75.00,0.00,ORD,2024-05_MN_1124.0_1.0,2024-04-30 22:31:20
,,,,SFO,2024-05_MN_1060.0_1.0,2024-04-30 22:33:07
3225.00,1372.00,75.00,0.00,SFO,2024-05_MN_1060.0_1.0,2024-04-30 22:33:07
,,,,SFO,2024-05_MN_1060.0_1.0,2024-04-30 22:33:36
3225.00,2492.00,75.00,0.00,SFO,2024-05_MN_1060.0_1.0,2024-04-30 22:33:36
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:46:06
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:45:59
1695.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:45:59
,,,,DUB,2024-05_MN_1660.0_1.0,2024-04-30 22:46:51
1456.00,128.00,0.00,0.00,DUB,2024-05_MN_1660.0_1.0,2024-04-30 22:46:51
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:41:54
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:41:54
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:42:14
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:42:14
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:42:52
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:42:52
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:44:42
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:44:42
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:44:59
1830.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:44:59
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:41:31
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:41:31
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:41:41
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:41:41
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:42:02
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:42:02
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:42:25
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:42:25
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:43:08
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 22:43:08
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:45:04
1830.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:45:04
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:45:32
1830.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:45:32
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:45:42
1830.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:45:42
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:46:12
,,,,DUB,2024-05_MN_1123.0_2.0,2024-04-30 22:51:36
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:46:45
1695.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:46:45
1695.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:46:06
1695.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:46:12
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:46:24
1695.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:46:24
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:48:16
1620.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 22:48:16
,,,,JFK,2024-05_MN_1104.0_2.0,2024-04-30 22:51:36
,,,,DUB,2024-05_MN_1105.0_2.0,2024-04-30 22:51:37
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:22:25
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:55:46
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:55:46
0.00,0.00,0.00,0.00,JFK,2024-05_MN_1104.0_2.0,2024-04-30 22:51:36
0.00,0.00,0.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-04-30 22:51:36
,,,,DUB,2024-05_MN_1352.0_1.0,2024-04-30 22:52:04
1001.00,376.00,0.00,0.00,DUB,2024-05_MN_1352.0_1.0,2024-04-30 22:52:04
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:52:58
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:52:58
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:53:13
0.00,0.00,0.00,0.00,DUB,2024-05_MN_1105.0_2.0,2024-04-30 22:51:37
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:54:17
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:54:17
,,,,ORD,2024-05_MN_1122.0_2.0,2024-04-30 22:52:35
0.00,0.00,0.00,0.00,ORD,2024-05_MN_1122.0_2.0,2024-04-30 22:52:35
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:53:29
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:53:29
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:54:40
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:53:13
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:54:07
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:54:07
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:55:17
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:55:17
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:55:35
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:55:35
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:53:43
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:53:43
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:53:51
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:53:51
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:54:00
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:54:00
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:54:40
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:55:01
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:55:01
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:56:30
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:56:30
,,,,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:56:39
2565.00,1248.00,75.00,0.00,BOS,2024-05_MN_1136.0_1.0,2024-04-30 22:56:39
,,,,DUB,2024-05_MN_1562.0_1.0,2024-04-30 22:58:12
1378.00,95.00,0.00,0.00,DUB,2024-05_MN_1562.0_1.0,2024-04-30 22:58:12
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:09:52
1530.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:09:52
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:08:52
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:09:36
1530.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:09:36
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:12:45
1620.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:08:52
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:11:01
1065.00,0.00,153.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:11:01
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:14:01
3045.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:14:01
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:16:33
3180.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:16:33
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:22:47
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:12:27
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:13:11
3075.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:13:11
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:13:33
3045.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:13:33
3030.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:12:27
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:14:26
3060.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:14:26
3075.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:12:45
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:14:41
3060.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:14:41
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:22:29
2655.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:22:29
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:16:24
3180.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:16:24
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:17:16
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:17:45
3405.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:17:45
3480.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:17:16
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:17:25
3480.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:17:25
2655.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:22:25
2415.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:22:47
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:22:51
2415.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:22:51
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:34:13
1185.00,0.00,153.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:34:13
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:34:33
1215.00,0.00,153.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:34:33
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:29:04
1080.00,0.00,153.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:29:04
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:36:47
1215.00,0.00,153.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:36:47
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:36:42
1215.00,0.00,153.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:36:42
,,,,SFO,2024-05_MN_1060.0_1.0,2024-05-01 00:07:53
3315.00,2944.00,75.00,0.00,SFO,2024-05_MN_1060.0_1.0,2024-05-01 00:07:53
,,,,JFK,2024-05_MN_1106.0_1.0,2024-05-01 00:00:45
2760.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-05-01 00:00:45
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:42:30
1260.00,0.00,153.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:42:30
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:52:50
2415.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:52:50
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 23:46:37
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:54:29
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 23:46:48
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 23:46:48
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:48:01
4260.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:48:01
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:48:20
4260.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:48:20
,,,,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:48:28
4260.00,1677.00,75.00,0.00,MCO,2024-05_MN_1120.0_1.0,2024-04-30 23:48:28
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 23:46:37
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 23:46:56
3510.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 23:46:56
,,,,JFK,2024-05_MN_1106.0_1.0,2024-04-30 23:57:42
3330.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-04-30 23:57:42
,,,,JFK,2024-05_MN_1106.0_1.0,2024-05-01 00:00:00
2715.00,37.00,75.00,0.00,JFK,2024-05_MN_1106.0_1.0,2024-05-01 00:00:00
,,,,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:52:27
1290.00,0.00,153.00,0.00,PHL,2024-05_MN_1114.0_1.0,2024-04-30 23:52:27
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:06
2595.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:06
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:25
2430.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:25
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:57
2220.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:57
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:01
2595.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:01
,,,,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:29
2430.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_1.0,2024-04-30 23:53:29
